TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,year,month,day,wday
2014-08-26,VR,40.06,shell kings 587,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2014,8,26,Tue
2014-08-29,VR,30,esso perry barr service s,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,8,29,Fri
2014-08-21,VR,59.1,bush  service station,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,8,21,Thu
2014-08-22,VZ,501,cpbigwood,************0903,L680,Prof Fees other,RJHNB,H/Needs Hmelss Assessment Team,A00,2014,8,22,Fri
2014-09-02,VR,50,mrh expressway,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,9,2,Tue
2014-08-15,VR,50.01,mrh expressway,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,8,15,Fri
2014-08-12,VR,65.15,mrh expressway,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,8,12,Tue
2014-08-15,VR,63,shell corrida 108,************3069,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2014,8,15,Fri
2014-08-02,VR,68.48,shell corrida 108,************3069,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2014,8,2,Sat
2014-08-22,VR,65.03,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2014,8,22,Fri
2014-08-20,VR,49.26,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,8,20,Wed
2014-08-20,VR,38.92,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,8,20,Wed
2014-08-18,VR,99.02,bp kensington f/stn,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,8,18,Mon
2014-08-14,VR,48.27,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,8,14,Thu
2014-08-14,VR,60,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,8,14,Thu
2014-08-08,VR,42.33,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,8,8,Fri
2014-08-07,VR,51.32,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,8,7,Thu
2014-08-06,VR,98,shell kings 587,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,8,6,Wed
2014-08-06,VR,22.65,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,8,6,Wed
2014-08-01,VR,58.18,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,8,1,Fri
2014-08-14,VZ,60.52,shell kings 587,************6273,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2014,8,14,Thu
2014-08-29,VR,57.73,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,8,29,Fri
2014-08-22,VR,43.41,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,8,22,Fri
2014-08-20,VR,54.22,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,8,20,Wed
2014-08-11,VR,63.05,esso aston way ss,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,8,11,Mon
2014-08-01,VR,63.95,esso merestones,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,8,1,Fri
2014-09-02,VZ,67.74,mrh key hill,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2014,9,2,Tue
2014-08-13,VR,63.95,mrh key hill,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2014,8,13,Wed
2014-08-11,VR,71,mrh key hill,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2014,8,11,Mon
2014-08-11,VR,69,mrh key hill,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2014,8,11,Mon
2014-08-09,VR,47.23,mrh key hill,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2014,8,9,Sat
2014-08-23,VZ,299,surveymonkey.com,************7557,L9Y0,Computing Other,RVA0K,Admin Support,A00,2014,8,23,Sat
2014-08-14,VZ,230,www.hpa.org.uk,************7557,L410,Photocopying,RVA0K,Admin Support,A00,2014,8,14,Thu
2014-08-07,VZ,6.99,viewbix,************7557,H000,Staff Advert Exp,RVA0K,Admin Support,A00,2014,8,7,Thu
2014-08-29,VR,60.03,esso perry barr service s,************8063,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,8,29,Fri
2014-08-20,VR,79.41,esso perry barr service s,************8063,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,8,20,Wed
2014-08-14,VR,78.52,esso perry barr service s,************8063,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,8,14,Thu
2014-08-13,VR,30.01,esso perry barr service s,************8063,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,8,13,Wed
2014-08-04,VR,66.95,esso perry barr service s,************8063,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,8,4,Mon
2014-08-04,VR,64.27,esso perry barr service s,************8063,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,8,4,Mon
2014-08-28,VR,37.97,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2014,8,28,Thu
2014-08-21,VR,58.22,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2014,8,21,Thu
2014-08-19,VR,53.76,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2014,8,19,Tue
2014-09-01,VR,40.02,mrh expressway,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,9,1,Mon
2014-08-20,VR,65.06,mrh expressway,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,8,20,Wed
2014-08-08,VR,20,mrh expressway,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,8,8,Fri
2014-08-08,VR,29.99,esso perry barr service s,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,8,8,Fri
2014-08-06,VR,50.17,midland link servi,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,8,6,Wed
2014-08-04,VR,40.02,midland link servi,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,8,4,Mon
2014-08-21,VR,36.71,bp malthurst of penns lan,************1149,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,8,21,Thu
2014-08-08,VR,36.06,bp malthurst of penns lan,************1149,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,8,8,Fri
2014-08-19,VR,43.67,bp malthurst of penns lan,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,8,19,Tue
2014-08-15,VR,41.92,bp malthurst of penns lan,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,8,15,Fri
2014-08-08,VR,46.93,bp malthurst of penns lan,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,8,8,Fri
2014-08-04,VR,74.2,bp malthurst of penns lan,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,8,4,Mon
2014-08-01,VR,57.88,bp malthurst of penns lan,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,8,1,Fri
2014-09-01,VR,59.33,bp snax 24 weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2014,9,1,Mon
2014-08-26,VR,61.51,bp snax 24 weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2014,8,26,Tue
