TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,year,month,day,wday
2016-05-03,VR,18,tesco pfs 6119,************8143,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2016,5,3,Tue
2016-05-19,VR,58.5,tex sussex sstn,************8738,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2016,5,19,Thu
2016-05-31,VR,53,tex sussex sstn,************8738,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2016,5,31,Tue
2016-05-06,VR,60,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2016,5,6,Fri
2016-05-26,VR,60,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2016,5,26,Thu
2016-05-31,VR,45,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2016,5,31,Tue
2016-05-04,VR,-171.7,travelodge website,************6720,M900,Hospitality,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,4,Wed
2016-05-05,VZ,972,www.accor.com,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,968.35,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,1288.3,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,906.05,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,906.05,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,1389.35,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,1209.85,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,1202.05,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,1371.2,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,1329.8,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,898.05,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,871.45,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,659.85,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,1467.25,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,1032.8,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,VZ,918.25,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,555.7,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,1253.8,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,1174.3,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,VR,483.15,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,977.3,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,1116.1,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,1377.25,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
2016-05-05,NA,963.45,travelodge website,************6720,N060,Other Third Parties,RJACG,H/Less Temporary Accomdtn Team,A00,2016,5,5,Thu
