TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,year,month,day,wday
2017-09-15,VR,50,mrh six ways,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,9,15,Fri
2017-09-22,VR,60.01,beeches road servi,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,9,22,Fri
2017-09-18,VR,59,shell kings 587,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,9,18,Mon
2017-09-29,VR,59.72,shell kings 587,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,9,29,Fri
2017-09-08,VR,67.06,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,9,8,Fri
2017-09-13,VR,61.33,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,9,13,Wed
2017-09-20,VR,57.14,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,9,20,Wed
2017-09-27,VR,66.01,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,9,27,Wed
2017-09-05,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,9,5,Tue
2017-09-08,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,9,8,Fri
2017-09-15,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,9,15,Fri
2017-09-18,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,9,18,Mon
2017-09-20,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,9,20,Wed
2017-09-06,VR,64.13,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2017,9,6,Wed
2017-09-11,VR,83.45,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2017,9,11,Mon
2017-09-11,VR,54.65,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2017,9,11,Mon
2017-09-15,VR,64.19,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2017,9,15,Fri
2017-09-27,VR,54.61,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2017,9,27,Wed
2017-10-02,VR,80.02,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2017,10,2,Mon
2017-10-02,VR,74.64,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2017,10,2,Mon
2017-09-05,VR,61.94,malthurst limited,************3668,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2017,9,5,Tue
2017-09-28,VR,85,malthurst limited,************3668,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2017,9,28,Thu
2017-09-28,VR,61.01,malthurst limited,************3668,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2017,9,28,Thu
2017-09-06,VR,70.7,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,9,6,Wed
2017-09-11,VR,70.25,perry barr service,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,9,11,Mon
2017-09-18,VR,55,perry barr service,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,9,18,Mon
2017-09-27,VR,69.19,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,9,27,Wed
2017-09-07,VR,68.32,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2017,9,7,Thu
2017-09-08,VR,60.82,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2017,9,8,Fri
2017-09-20,VR,80.96,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2017,9,20,Wed
2017-09-29,VR,47.47,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2017,9,29,Fri
2017-09-01,VR,56.36,weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,9,1,Fri
2017-09-07,VR,68.8,weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,9,7,Thu
2017-09-20,VR,57.26,weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,9,20,Wed
2017-09-20,VR,57.87,weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,9,20,Wed
2017-09-28,VR,46.57,weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,9,28,Thu
2017-09-29,VR,28.49,weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,9,29,Fri
2017-09-11,VR,70.33,leaway s/stn,************4679,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,2017,9,11,Mon
