TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,year,month,day,wday
2017-06-30,VR,64.21,shell fiveways 387,************1147,K020,Vehicle Fuel,RV1K2,Elders Group - Ladywood,A00,2017,6,30,Fri
2017-06-27,VR,58.25,shell fiveways 387,************8738,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,6,27,Tue
2017-06-27,VR,89.99,shell fiveways 387,************8738,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,6,27,Tue
2017-06-20,VR,55,shell fiveways 387,************8738,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,6,20,Tue
2017-06-16,VR,65.01,beeches road servi,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,6,16,Fri
2017-06-12,VR,31,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,6,12,Mon
2017-06-21,VR,15.02,malthurst limited,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,6,21,Wed
2017-06-20,VR,10.03,malthurst limited,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,6,20,Tue
2017-06-16,VR,69.28,malthurst waterlinks,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,6,16,Fri
2017-06-12,VR,58.85,shell kings 587,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,6,12,Mon
2017-06-14,VR,68.31,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,6,14,Wed
2017-06-09,VR,75.6,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,6,9,Fri
2017-06-06,VR,62.01,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,6,6,Tue
2017-06-28,VR,59.33,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,6,28,Wed
2017-06-28,VR,60.8,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,6,28,Wed
2017-06-26,VR,66.05,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,6,26,Mon
2017-06-20,VR,68.64,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,6,20,Tue
2017-06-16,VZ,20,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,6,16,Fri
2017-06-06,VZ,20,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,6,6,Tue
2017-06-20,VZ,20,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,6,20,Tue
2017-06-22,VR,52.83,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2017,6,22,Thu
2017-06-12,VR,39.16,witton road servic,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,6,12,Mon
2017-06-08,VR,62.6,midland link,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,6,8,Thu
2017-06-02,VR,69.04,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,6,2,Fri
2017-06-02,VR,40,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,6,2,Fri
2017-06-30,VR,41.86,perry barr service,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,6,30,Fri
2017-06-27,VR,55.98,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,6,27,Tue
