TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,year,month,day,wday
2016-03-08,VR,58,tex sussex sstn,************8738,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2016,3,8,Tue
2016-03-23,VR,45,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2016,3,23,Wed
2016-03-18,VR,55,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2016,3,18,Fri
2016-03-10,VR,30,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2016,3,10,Thu
2016-03-04,VR,15,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2016,3,4,Fri
2016-03-23,VR,65.02,mrh six ways,************6047,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,2016,3,23,Wed
2016-03-07,VR,63.29,mrh six ways,************6047,K020,Vehicle Fuel,RV167,"Elwood Dc (Pd), 270 Reservoir Rd B23",A00,2016,3,7,Mon
2016-03-30,VR,490.75,travelodge website,************6720,M900,Hospitality,RJACG,H/Less Temporary Accomdtn Team,A00,2016,3,30,Wed
2016-03-30,VR,445.15,travelodge website,************6720,M900,Hospitality,RJACG,H/Less Temporary Accomdtn Team,A00,2016,3,30,Wed
2016-03-30,NA,611.3,travelodge website,************6720,M900,Hospitality,RJACG,H/Less Temporary Accomdtn Team,A00,2016,3,30,Wed
2016-03-30,VR,624.45,travelodge website,************6720,M900,Hospitality,RJACG,H/Less Temporary Accomdtn Team,A00,2016,3,30,Wed
2016-03-30,NA,611.3,travelodge website,************6720,M900,Hospitality,RJACG,H/Less Temporary Accomdtn Team,A00,2016,3,30,Wed
2016-03-30,VR,562.35,travelodge website,************6720,M900,Hospitality,RJACG,H/Less Temporary Accomdtn Team,A00,2016,3,30,Wed
2016-03-30,NA,941.2,travelodge website,************6720,M900,Hospitality,RJACG,H/Less Temporary Accomdtn Team,A00,2016,3,30,Wed
2016-03-30,NA,1046.3,travelodge website,************6720,M900,Hospitality,RJACG,H/Less Temporary Accomdtn Team,A00,2016,3,30,Wed
2016-03-30,NA,1061.3,travelodge website,************6720,M900,Hospitality,RJACG,H/Less Temporary Accomdtn Team,A00,2016,3,30,Wed
2016-03-30,NA,370.6,travelodge website,************6720,M900,Hospitality,RJACG,H/Less Temporary Accomdtn Team,A00,2016,3,30,Wed
2016-03-30,NA,505.35,travelodge website,************6720,M900,Hospitality,RJACG,H/Less Temporary Accomdtn Team,A00,2016,3,30,Wed
