TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,year,month,day,wday
2017-11-08,VR,45,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,11,8,Wed
2017-11-13,VR,50.04,mibsons service st,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,11,13,Mon
2017-11-24,VR,50,beeches road servi,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,11,24,Fri
2017-11-28,VR,50.01,malthurst limited,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,11,28,Tue
2017-11-06,VR,65.19,rontec moseley,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,6,Mon
2017-11-08,VR,20.61,rontec moseley,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,8,Wed
2017-11-28,VR,62.18,rontec moseley,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,28,Tue
2017-11-29,VR,57.55,rontec moseley,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,29,Wed
2017-11-06,VR,70.34,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,11,6,Mon
2017-11-13,VR,70.33,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,11,13,Mon
2017-11-20,VR,77.29,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,11,20,Mon
2017-11-27,VR,76.05,texaco ash motor,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2017,11,27,Mon
2017-11-06,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,6,Mon
2017-11-06,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,6,Mon
2017-11-08,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,8,Wed
2017-11-10,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,10,Fri
2017-11-16,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,16,Thu
2017-11-17,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,17,Fri
2017-11-17,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,17,Fri
2017-11-17,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,17,Fri
2017-11-17,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,17,Fri
2017-11-21,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,21,Tue
2017-11-22,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,22,Wed
2017-11-24,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,24,Fri
2017-11-29,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,29,Wed
2017-11-29,VZ,75,hmcourts-service.g,************8998,MC70,Supplies & Sev Mic,RV3T0,Mental Health Management Budget,A00,2017,11,29,Wed
2017-11-08,VR,37.06,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2017,11,8,Wed
2017-11-03,VR,30.01,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,11,3,Fri
2017-11-08,VR,62.33,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,11,8,Wed
2017-11-14,VR,70.05,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,11,14,Tue
2017-11-20,VR,70.21,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2017,11,20,Mon
2017-11-06,VR,65.47,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2017,11,6,Mon
2017-11-10,VR,56.7,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2017,11,10,Fri
2017-11-09,VR,80.47,weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,11,9,Thu
2017-11-16,VR,64.63,weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,11,16,Thu
2017-11-16,VR,77.53,weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,11,16,Thu
2017-11-22,VR,63.24,weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,11,22,Wed
2017-11-22,VR,79.15,weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,11,22,Wed
2017-11-07,VR,58.86,esso merestones,************4679,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,7,Tue
2017-11-15,VR,66.16,rontec moseley,************4679,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,15,Wed
2017-11-27,VR,64.61,shell kings 587,************4679,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,27,Mon
2017-11-15,VZ,53.1,amazon svcs eu-uk amazon.,************4094,L120,Equip Other,RV18P,Hockley Day Centre,A00,2017,11,15,Wed
2017-11-27,VR,65.19,fast key services limi,************4094,L100,Equip Operational,RVL00,PSS Central Teams,A00,2017,11,27,Mon
2017-11-07,VR,49.8,weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,11,7,Tue
2017-11-21,VR,72.55,weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,11,21,Tue
2017-11-28,VR,57.55,weoley castle,************1969,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,11,28,Tue
2017-11-10,VR,82.15,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,2017,11,10,Fri
2017-11-14,VR,71.91,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,2017,11,14,Tue
2017-11-23,VR,68.54,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,2017,11,23,Thu
2017-11-13,VR,65.06,weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,11,13,Mon
2017-11-14,VR,76.03,weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,11,14,Tue
2017-11-27,VR,79.52,weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2017,11,27,Mon
2017-11-02,VR,64.01,falcon service stations m,************0788,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,2,Thu
2017-11-09,VR,62.02,motor fuels ltd,************0788,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,9,Thu
2017-11-14,VR,36.22,smiths greenhill g,************0788,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,14,Tue
2017-11-15,VR,70.52,acocks green 224,************0788,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2017,11,15,Wed
2017-11-23,VR,72.94,motor fuels ltd,************0788,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,23,Thu
2017-11-27,VR,49.19,sparkbrook service,************0788,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,27,Mon
2017-11-07,VR,33.77,bush  service station,************6299,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2017,11,7,Tue
2017-11-06,VR,49.73,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,2017,11,6,Mon
2017-11-20,VR,73.07,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,2017,11,20,Mon
2017-11-27,VR,56.46,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,2017,11,27,Mon
2017-11-27,VR,78.52,texaco ash motor,************3879,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,2017,11,27,Mon
2017-11-07,VR,52.94,mrh six ways,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,2017,11,7,Tue
2017-11-08,VR,67.14,malthurst limited,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,2017,11,8,Wed
2017-11-08,VR,80.83,malthurst limited,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,2017,11,8,Wed
2017-11-13,VR,59.63,malthurst limited,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,2017,11,13,Mon
2017-11-20,VR,71.2,malthurst limited,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,2017,11,20,Mon
2017-11-21,VR,55.22,mrh six ways,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,2017,11,21,Tue
2017-11-23,VR,67.36,malthurst limited,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,2017,11,23,Thu
2017-11-27,VR,53.49,mrh six ways,************7915,K020,Vehicle Fuel,RV16B,The Fairway Day Centre,A00,2017,11,27,Mon
2017-11-08,VR,66.86,w m morrison plc,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,2017,11,8,Wed
2017-11-10,VR,54.26,w m morrison plc,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,2017,11,10,Fri
2017-11-17,VR,90.66,rontec moseley,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,2017,11,17,Fri
2017-11-17,VR,90.66,rontec moseley,************8085,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,2017,11,17,Fri
2017-11-06,VR,50.77,millpool service s,************6398,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,6,Mon
2017-11-08,VR,57.81,ksg churchill serv,************6398,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,8,Wed
2017-11-14,VR,60.63,acocks green 224,************6398,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,14,Tue
2017-11-22,VR,65.6,ksg churchill serv,************6398,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2017,11,22,Wed
