TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,year,month,day,wday
2015-01-08,VR,52.84,shell kings 587,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2015,1,8,Thu
2015-01-21,VR,10,shell kings 587,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2015,1,21,Wed
2015-01-22,VR,20.01,tesco pay at pump 4203,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2015,1,22,Thu
2015-01-23,VR,57.96,shell kings 587,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2015,1,23,Fri
2015-01-07,VR,60.5,shell corrida 108,************8143,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2015,1,7,Wed
2015-01-07,VZ,6.99,viewbix,************7557,H000,Staff Advert Exp,RVA0K,Admin Support,A00,2015,1,7,Wed
2015-01-12,VR,407.52,wrs group inc,************7557,L100,Equip Operational,RVA0K,Admin Support,A00,2015,1,12,Mon
2015-01-13,VE,114.24,www.cips.org,************7557,MC70,Supplies & Sev Mic,RVA0K,Admin Support,A00,2015,1,13,Tue
2015-01-27,VZ,175,eb eif national confe,************7557,L100,Equip Operational,RVA0K,Admin Support,A00,2015,1,27,Tue
2015-01-05,VR,86.07,esso perry barr service s,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2015,1,5,Mon
2015-01-13,VR,48.05,bush  service station,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2015,1,13,Tue
2015-01-23,VR,55.24,bush  service station,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2015,1,23,Fri
2015-01-29,VR,65,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,1,29,Thu
2015-01-30,VR,56,meridian service s,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,1,30,Fri
2015-01-06,VR,53.9,shell corrida 108,************3069,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2015,1,6,Tue
2015-01-20,VR,55.57,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2015,1,20,Tue
2015-01-30,VR,56.07,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2015,1,30,Fri
2015-01-06,VR,81.65,shell kings 587,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2015,1,6,Tue
2015-01-06,VR,31,bp kensington f/stn,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2015,1,6,Tue
2015-01-26,VR,58.17,shell kings 587,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2015,1,26,Mon
2015-01-28,VR,68.52,co-op group petrol,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2015,1,28,Wed
2015-01-28,VR,46.43,co-op group petrol,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2015,1,28,Wed
2015-02-02,VR,60.15,shell kings 587,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2015,2,2,Mon
2015-01-16,VR,85.16,shell harborne,************6273,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2015,1,16,Fri
2015-01-07,VR,55.82,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,1,7,Wed
2015-01-15,VR,50.57,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,1,15,Thu
2015-01-22,VR,53.09,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,1,22,Thu
2015-02-02,VR,55.51,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,2,2,Mon
2015-01-15,VR,57.63,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2015,1,15,Thu
2015-01-23,VR,73.34,tesco pfs 4203,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2015,1,23,Fri
2015-01-15,VR,79.28,bush  service station,************9038,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2015,1,15,Thu
2015-01-28,VR,84.29,bush  service station,************9038,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2015,1,28,Wed
2015-01-02,VR,65.14,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2015,1,2,Fri
2015-01-29,VR,64,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2015,1,29,Thu
2015-01-07,VR,30.02,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,1,7,Wed
2015-01-12,VR,74.18,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,1,12,Mon
2015-01-13,VR,30,tex hockley sstn,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,1,13,Tue
2015-01-16,VR,64.47,esso perry barr service s,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,1,16,Fri
2015-01-19,VR,30.01,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,1,19,Mon
2015-01-21,VR,50.01,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,1,21,Wed
2015-01-23,VR,56.28,esso perry barr service s,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,1,23,Fri
2015-01-26,VR,30,esso perry barr service s,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,1,26,Mon
2015-01-30,VR,20.03,shell aqueduct,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,1,30,Fri
2015-01-09,VR,45.67,bp malthurst of penns lan,************1149,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2015,1,9,Fri
2015-01-15,VR,28.63,bp malthurst of penns lan,************1149,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2015,1,15,Thu
2015-01-30,VR,43.94,tesco pfs 2484,************1149,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2015,1,30,Fri
2015-01-22,VR,44.58,bp malthurst of penns lan,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2015,1,22,Thu
2015-01-30,VR,49.71,tesco pfs 5098,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2015,1,30,Fri
2015-01-02,VR,46.62,tex sussex sstn,************5440,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,1,2,Fri
2015-01-16,VR,53.59,bp snax 24 weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2015,1,16,Fri
2015-01-16,VR,67.5,bp snax 24 weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2015,1,16,Fri
2015-01-07,VR,62.38,bp malthurst of penns lan,************1512,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2015,1,7,Wed
