TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,year,month,day,wday
2014-11-10,VR,30,shell kings 587,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2014,11,10,Mon
2014-11-27,VR,55.11,shell kings 587,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2014,11,27,Thu
2014-11-04,VR,42,tesco pfs 6119,************8143,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2014,11,4,Tue
2014-11-11,VR,62.21,esso perry barr service s,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,11,11,Tue
2014-11-20,VR,71.42,esso perry barr service s,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,11,20,Thu
2014-11-27,VR,51.33,esso perry barr service s,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,11,27,Thu
2014-11-06,VR,60,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,11,6,Thu
2014-11-10,VR,56,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,11,10,Mon
2014-11-12,VR,40,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,11,12,Wed
2014-11-14,VR,60.27,bp clock f/s,************3069,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2014,11,14,Fri
2014-11-17,VR,58.09,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2014,11,17,Mon
2014-11-24,VR,73.25,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2014,11,24,Mon
2014-12-01,VR,45.03,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2014,12,1,Mon
2014-11-05,VR,66.7,bp waterlinks connect,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,11,5,Wed
2014-11-12,VR,80.36,co-op group petrol,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,11,12,Wed
2014-11-26,VR,65.09,co-op group petrol,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,11,26,Wed
2014-12-02,VR,40.26,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,12,2,Tue
2014-11-13,VR,43.06,shell kings 587,************6273,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2014,11,13,Thu
2014-11-11,VR,62.54,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,11,11,Tue
2014-11-19,VR,51,midland link servi,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,11,19,Wed
2014-11-27,VR,59.33,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,11,27,Thu
2014-11-26,VR,69.55,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2014,11,26,Wed
2014-12-02,VR,75.53,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2014,12,2,Tue
2014-11-07,VZ,6.99,viewbix,************7557,H000,Staff Advert Exp,RVA0K,Admin Support,A00,2014,11,7,Fri
2014-11-18,VE,114.24,www.cips.org,************7557,MC70,Supplies & Sev Mic,RVA0K,Admin Support,A00,2014,11,18,Tue
2014-11-03,VR,29.31,esso perry barr service s,************8063,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,11,3,Mon
2014-11-11,VR,76.74,esso perry barr service s,************8063,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,11,11,Tue
2014-11-19,VR,66.46,esso perry barr service s,************8063,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,11,19,Wed
2014-11-25,VR,85.61,esso perry barr service s,************8063,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,11,25,Tue
2014-11-11,VR,66,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2014,11,11,Tue
2014-11-18,VR,63,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2014,11,18,Tue
2014-11-28,VR,65,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2014,11,28,Fri
2014-11-03,VR,48.09,midland link servi,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,11,3,Mon
2014-11-17,VR,70.06,midland link servi,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,11,17,Mon
2014-11-20,VR,65.08,malthurst petroleu,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,11,20,Thu
2014-11-26,VR,50.01,midland link servi,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,11,26,Wed
2014-11-28,VR,50.01,midland link servi,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,11,28,Fri
2014-11-12,VR,74,bp malthurst of penns lan,************1149,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,11,12,Wed
2014-11-21,VR,45.58,bp malthurst of penns lan,************1149,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,11,21,Fri
2014-11-28,VR,59.41,bp malthurst of penns lan,************1149,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,11,28,Fri
2014-11-07,VR,81.24,bp malthurst of penns lan,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,11,7,Fri
2014-11-21,VR,66.94,bp malthurst of penns lan,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,11,21,Fri
2014-11-21,VR,77.6,bp malthurst of penns lan,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2014,11,21,Fri
2014-11-13,VR,52.42,tex sussex sstn,************5440,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,11,13,Thu
2014-11-05,VR,60.1,bp snax 24 weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2014,11,5,Wed
2014-11-25,VR,84.21,bp snax 24 weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2014,11,25,Tue
2014-11-18,VR,85,meridian service s,************5465,K020,Vehicle Fuel,RV125,"St Stephens Dce, 171 Nineveh Rd, B21",A00,2014,11,18,Tue
2014-11-27,VR,75,tesco pfs 4203,************5465,K020,Vehicle Fuel,RV125,"St Stephens Dce, 171 Nineveh Rd, B21",A00,2014,11,27,Thu
2014-12-01,VR,61.87,acocks green 224,************4039,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2014,12,1,Mon
2014-11-06,VR,59.81,tex city sstn,************9236,K020,Vehicle Fuel,RV12R,"Magnolia Dce, 73 Conybere St, B12",A00,2014,11,6,Thu
