TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,year,month,day,wday
2014-09-26,VR,17.27,ayngaran service station,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2014,9,26,Fri
2014-09-25,VR,54.85,shell kings 587,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2014,9,25,Thu
2014-09-09,VR,58.2,shell kings 587,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2014,9,9,Tue
2014-09-05,VR,30.01,shell kings 587,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2014,9,5,Fri
2014-09-16,VR,3,bristol street ser,************8143,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2014,9,16,Tue
2014-09-09,VR,20.11,tesco pfs 2484,************8738,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2014,9,9,Tue
2014-09-24,VZ,60.67,bush  service station,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,9,24,Wed
2014-09-23,VZ,90,bp waterlinks connect,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,9,23,Tue
2014-09-22,VZ,35.76,esso perry barr service s,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,9,22,Mon
2014-09-16,VZ,84.65,bush  service station,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,9,16,Tue
2014-09-11,VZ,54.85,bush  service station,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,9,11,Thu
2014-09-08,VZ,34,esso perry barr service s,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,9,8,Mon
2014-09-04,VZ,70.03,bush  service station,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,9,4,Thu
2014-09-04,VZ,25,bush  service station,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,9,4,Thu
2014-09-26,VZ,500,martin  co,************0903,L680,Prof Fees other,RJHNB,H/Needs Hmelss Assessment Team,A00,2014,9,26,Fri
2014-10-02,VR,60.03,mrh expressway,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,10,2,Thu
2014-09-19,VR,55.04,mrh expressway,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,9,19,Fri
2014-09-18,VR,29.99,mrh expressway,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,9,18,Thu
2014-09-18,VR,50.01,mrh expressway,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,9,18,Thu
2014-09-16,VR,50.01,meridian service s,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,9,16,Tue
2014-09-09,VR,15,mrh expressway,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,9,9,Tue
2014-09-08,VR,15,mrh expressway,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,9,8,Mon
2014-09-09,VR,65,shell aqueduct,************3069,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2014,9,9,Tue
2014-09-29,VR,65.59,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2014,9,29,Mon
2014-09-22,VR,65.52,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2014,9,22,Mon
2014-09-15,VR,65.09,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2014,9,15,Mon
2014-09-05,VR,65.11,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2014,9,5,Fri
2014-10-01,VZ,41.85,bp waterlinks connect,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,10,1,Wed
2014-09-26,VR,39.9,co-op group petrol,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,9,26,Fri
2014-09-26,VR,79.97,co-op group petrol,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,9,26,Fri
2014-09-26,VR,50.83,co-op group petrol,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,9,26,Fri
2014-09-29,VZ,53.67,esso aston way ss,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,9,29,Mon
