TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,year,month,day,wday
2015-08-04,VR,50.32,shell kings 587,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2015,8,4,Tue
2015-09-01,VR,50.76,shell kings 587,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2015,9,1,Tue
2015-08-11,VR,20.01,tex sussex sstn,************8738,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,8,11,Tue
2015-08-14,VR,80.5,esso perry barr service s,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2015,8,14,Fri
2015-08-18,VR,55,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,8,18,Tue
2015-09-01,VR,45.01,malthurst petroleu,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,9,1,Tue
2015-08-08,VR,44.54,tesco pfs 6119,************3069,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2015,8,8,Sat
2015-08-14,VR,46,tesco pfs 6119,************3069,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2015,8,14,Fri
2015-08-07,VR,56.04,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2015,8,7,Fri
2015-08-17,VR,43,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2015,8,17,Mon
2015-09-02,VR,54.07,tesco pfs 2484,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2015,9,2,Wed
2015-08-20,VR,36.71,shell kings 587,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2015,8,20,Thu
2015-08-26,VR,28.72,shell kings 587,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2015,8,26,Wed
2015-08-28,VR,71.48,bp kensington f/stn,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2015,8,28,Fri
2015-08-03,VR,20,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,8,3,Mon
2015-08-04,VR,47.41,tex sussex sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,8,4,Tue
2015-08-05,VR,43.07,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,8,5,Wed
2015-08-13,VR,46.52,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,8,13,Thu
2015-08-20,VR,44.99,tex sussex sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,8,20,Thu
2015-08-28,VR,44.56,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,8,28,Fri
2015-08-18,VR,33.99,co-op group petrol,************5134,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2015,8,18,Tue
2015-08-20,VR,61.21,co-op group petrol,************5134,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2015,8,20,Thu
2015-08-28,VR,52.47,co-op group petrol,************5134,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2015,8,28,Fri
2015-08-05,VR,73.39,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2015,8,5,Wed
2015-08-06,VR,50.61,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2015,8,6,Thu
2015-08-10,VR,37.87,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2015,8,10,Mon
2015-08-14,VR,27.69,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2015,8,14,Fri
2015-08-20,VR,49.68,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2015,8,20,Thu
2015-08-21,VR,50.93,malthurst limited,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2015,8,21,Fri
2015-08-05,VR,72.74,tesco pay at pump 3953,************9038,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2015,8,5,Wed
2015-08-06,VR,54.73,shell aqueduct,************9038,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2015,8,6,Thu
2015-08-18,VR,73.36,bush  service station,************9038,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2015,8,18,Tue
2015-08-24,VR,72.47,shell aqueduct,************9038,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2015,8,24,Mon
2015-08-27,VR,61.53,bush  service station,************9038,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2015,8,27,Thu
2015-08-27,VR,77.23,bush  service station,************9038,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2015,8,27,Thu
2015-08-05,VR,58.93,texaco ash motor,************8606,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,2015,8,5,Wed
2015-08-10,VR,56.52,texaco ash motor,************8606,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,2015,8,10,Mon
2015-08-17,VR,71.78,w m morrison plc,************8606,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,2015,8,17,Mon
2015-08-25,VR,50.73,w m morrison plc,************8606,K020,Vehicle Fuel,RV192,Sparkbrook Resource Centre,A00,2015,8,25,Tue
2015-08-06,VR,64.42,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2015,8,6,Thu
2015-08-12,VR,17,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2015,8,12,Wed
2015-08-21,VR,66,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2015,8,21,Fri
2015-08-03,VR,70.01,midland link servi,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,8,3,Mon
2015-08-10,VR,64.84,midland link servi,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,8,10,Mon
2015-08-12,VR,65.28,midland link servi,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2015,8,12,Wed
2015-08-14,VR,41.98,tesco pfs 2484,************1149,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2015,8,14,Fri
2015-08-07,VR,34.76,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2015,8,7,Fri
2015-08-14,VR,28.83,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2015,8,14,Fri
2015-08-21,VR,35.7,penns lane sf connect,************4985,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2015,8,21,Fri
2015-08-21,VR,68.42,tex sussex sstn,************5440,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2015,8,21,Fri
2015-08-06,VR,55.09,bp snax 24 weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2015,8,6,Thu
2015-08-12,VR,47.17,bp snax 24 weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2015,8,12,Wed
2015-08-21,VR,53.1,bp snax 24 weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2015,8,21,Fri
2015-08-28,VR,55.61,bp snax 24 weoley castle,************7776,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2015,8,28,Fri
2015-08-07,VZ,6.99,viewbix,************7557,H000,Staff Advert Exp,RVA0K,Admin Support,A00,2015,8,7,Fri
2015-08-10,VZ,-473.24,sbk uk ltd,************7557,L100,Equip Operational,RVA0K,Admin Support,A00,2015,8,10,Mon
2015-08-18,VR,534,www.pmgltd.co.uk,************7557,L100,Equip Operational,RVA0K,Admin Support,A00,2015,8,18,Tue
2015-08-18,VZ,-300,faculty of public heal,************7557,L100,Equip Operational,RVA0K,Admin Support,A00,2015,8,18,Tue
2015-08-20,VZ,97.92,www.cips.org,************7557,MC70,Supplies & Sev Mic,RVA0K,Admin Support,A00,2015,8,20,Thu
2015-08-23,VZ,299,surveymonkey.com,************7557,L9Y0,Computing Other,RVA0K,Admin Support,A00,2015,8,23,Sun
2015-08-07,VR,56.83,penns lane sf connect,************1512,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2015,8,7,Fri
2015-08-21,VR,55.6,penns lane sf connect,************1512,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,2015,8,21,Fri
2015-08-13,VR,67.23,leaway s/stn,************4679,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,2015,8,13,Thu
2015-08-21,VR,68.25,leaway s/stn,************4679,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,2015,8,21,Fri
2015-08-28,VR,44.34,leaway s/stn,************4679,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,2015,8,28,Fri
2015-08-20,VR,46,tesco pfs 6119,************4039,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2015,8,20,Thu
2015-08-11,VZ,18.73,amazon uk marketplace,************4094,L120,Equip Other,RVL00,PSS Central Teams,A00,2015,8,11,Tue
2015-08-24,VR,59.71,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,2015,8,24,Mon
2015-08-25,VR,67.81,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,2015,8,25,Tue
2015-08-28,VR,28.96,leaway s/stn,************8055,K020,Vehicle Fuel,RV1K7,Elders Sunday Grp,A00,2015,8,28,Fri
2015-08-05,VR,59.15,bp snax 24 weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2015,8,5,Wed
2015-08-13,VR,52.79,bp snax 24 weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2015,8,13,Thu
2015-08-17,VR,60,bp snax 24 weoley castle,************8657,K020,Vehicle Fuel,RV18X,Harborne Day Centre,A00,2015,8,17,Mon
