TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,year,month,day,wday
2014-07-24,VR,49.72,shell fradley,************5770,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2014,7,24,Thu
2014-07-13,VR,53.25,lime service station,************8143,K020,Vehicle Fuel,RV14R,Mobile Night Care Service,A00,2014,7,13,Sun
2014-07-17,VR,91.76,bp six ways f/stn,************8738,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2014,7,17,Thu
2014-07-14,VR,70.14,tesco pfs 2484,************8738,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2014,7,14,Mon
2014-07-24,VZ,66.07,bush  service station,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,7,24,Thu
2014-07-14,VZ,68.38,bush  service station,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,7,14,Mon
2014-07-04,VZ,98,bush  service station,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,7,4,Fri
2014-07-02,VZ,58.11,bush  service station,************2997,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,7,2,Wed
2014-07-29,VR,30,mrh expressway,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,7,29,Tue
2014-07-28,VR,30,mrh expressway,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,7,28,Mon
2014-07-22,VR,43.33,shell aqueduct,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,7,22,Tue
2014-07-16,VR,60,mrh expressway,************5804,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,7,16,Wed
2014-07-17,VR,44.45,bp six ways f/stn,************5507,K020,Vehicle Fuel,RV11Y,"Marsh Lane Dce, 79, B23",A00,2014,7,17,Thu
2014-07-29,VR,32.82,shell kings 587,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,7,29,Tue
2014-07-24,VR,48.45,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,7,24,Thu
2014-07-21,VR,36.31,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,7,21,Mon
2014-07-15,VR,29.6,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,7,15,Tue
2014-07-11,VR,49.74,texaco pershore rd,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,7,11,Fri
2014-07-04,VR,33.36,shell kings 587,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,7,4,Fri
2014-07-04,VR,86.09,co-op group petrol,************2823,K020,Vehicle Fuel,RV191,Moseley Day Centre,A00,2014,7,4,Fri
2014-07-18,VR,67.3,shell kings 587,************6273,K020,Vehicle Fuel,RV12N,African-Caribbean DC,A00,2014,7,18,Fri
2014-07-24,VR,69.68,shell corrida 108,************4989,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,2014,7,24,Thu
2014-07-30,VR,55.35,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,7,30,Wed
2014-07-17,VR,61.41,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,7,17,Thu
2014-07-04,VR,61.42,tex city sstn,************7214,K020,Vehicle Fuel,RV12T,"Shakti Elders Dce, 73 Conybere St, B12",A00,2014,7,4,Fri
2014-07-15,VR,59.83,mrh key hill,************5463,K020,Vehicle Fuel,RV18P,Hockley Day Centre,A00,2014,7,15,Tue
2014-07-21,VZ,4.26,amazon mktplce eu-uk,************7557,L030,Books,RVA0K,Admin Support,A00,2014,7,21,Mon
2014-07-18,VZ,43.16,amazon mktplce eu-uk,************7557,L030,Books,RVA0K,Admin Support,A00,2014,7,18,Fri
2014-07-18,VZ,49.98,amazon mktplce eu-uk,************7557,L030,Books,RVA0K,Admin Support,A00,2014,7,18,Fri
2014-07-18,VZ,40.78,amazon eu,************7557,L080,Mat'l Raw/Drct,RVA0K,Admin Support,A00,2014,7,18,Fri
2014-07-18,VZ,31.95,amazon mktplce eu-uk,************7557,L030,Books,RVA0K,Admin Support,A00,2014,7,18,Fri
2014-07-18,VZ,20.95,amazon mktplce eu-uk,************7557,L030,Books,RVA0K,Admin Support,A00,2014,7,18,Fri
2014-07-07,VZ,6.99,viewbix,************7557,H000,Staff Advert Exp,RVA0K,Admin Support,A00,2014,7,7,Mon
2014-07-24,VZ,97.84,bush  service station,************8063,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,7,24,Thu
2014-07-16,VZ,95.69,tesco pay at pump 3953,************8063,K020,Vehicle Fuel,RV1K1,Elders Group - Erdington,A00,2014,7,16,Wed
2014-07-11,VR,60,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2014,7,11,Fri
2014-07-04,VR,60.02,shell harborne,************8311,K020,Vehicle Fuel,RV1K3,Elders Group - Harborne,A00,2014,7,4,Fri
2014-07-29,VR,67.91,mrh expressway,************8061,K020,Vehicle Fuel,RVA12,Enablement Tyburn Rd,A00,2014,7,29,Tue
